state_name,state,county_name,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
Louisiana,22,Washington Parish,117,3300.0,New Orleans,0.36499986,0.0043220413,0.036226384,0.0037652452,8327.9189,0.3129949,0.005546527,0.34898135,0.029493198,0.41742763,0.006717721,0.047784388,0.007143626,0.045398254,0.038839921,0.024992345,0.0044421442,4312.4902,3898.4873,80.152771,0.36766559,0.0060413294,0.36213949,0.0062504876,0.0051021744,0.001616016,0.069835253,0.0086118327,4166.2954,4163.499,0.31856257,0.0071529592,0.33792439,0.045737818,0.41350341,0.0095402589,0.30597255,0.0089528924,0.35620746,0.046784528,0.42057842,0.0096826265,0.0033688326,0.0018723002,0.02067063,0.03181589,0.0065350533,0.0022644687,0.10163034,0.015026231,0.083038457,0.069858283,0.042456649,0.0085879937,2150.5776,1977.7808,35.537979,2162.8408,1920.5333,44.6017
Louisiana,22,Webster Parish,119,4002.0,Shreveport,0.38298273,0.0051348214,0.049715362,0.004766257,6977.0728,0.31682438,0.0058161202,0.35026276,0.037675977,0.45937929,0.0081390087,0.067830771,0.0084904712,0.22163107,0.04394142,0.021873102,0.0046720966,3084.7061,3878.1909,83.31115,0.38006768,0.0068507558,0.38578597,0.0074862689,0.0065079089,0.0022338328,0.099373072,0.0094425455,3528.9944,3447.6738,0.32757294,0.0081228465,0.3415105,0.049951136,0.43556654,0.011223969,0.30623743,0.0092496146,0.35932267,0.056893904,0.48414746,0.011781722,0.0093660336,0.0024952129,-0.020099396,0.013288626,0.0052126958,0.0029729863,0.13458146,0.016850354,0.26875365,0.083757766,0.040490653,0.0090085333,1547.0199,1997.436,37.753742,1537.4584,1882.1641,45.709187
Louisiana,22,West Baton Rouge Parish,121,3500.0,Baton Rouge,0.37793484,0.0075703836,0.033822197,0.0064535313,2976.6389,0.32307187,0.0077266763,0.36490399,0.053303584,0.46920455,0.01367175,0.044075646,0.0081816101,-0.011020276,0.012997679,0.01863982,0.0080455961,1090.6971,1824.2847,58.566704,0.37986028,0.010000798,0.37573522,0.010879761,0.0066062477,0.0035209788,0.062985793,0.012528515,1502.1676,1474.6375,0.32770923,0.0094813071,,,0.46551475,0.019699343,0.31619391,0.011738387,,,0.47416663,0.018708121,0.0042189807,0.0031769131,,,0.0047304113,0.0051963832,0.091470361,0.01737508,,,0.030249709,0.013470829,562.17981,961.96906,,527.51361,867.18896,
Louisiana,22,West Carroll Parish,123,3902.0,Lake Providence,0.46181634,0.011745115,0.0091542667,0.0032172408,2169.5144,0.35697374,0.020248126,0.54083377,0.070335753,0.4812955,0.013865807,0.0066930098,0.010446197,0.14355183,0.067597046,0.0039498364,0.0011580247,1557.2823,663.62689,47.075382,0.43750268,0.015959637,0.48260906,0.016999422,0.0060549262,0.0037267078,0.012470177,0.0068120286,1141.8134,1026.7527,0.29133803,0.022457937,,,0.46293497,0.01978443,0.39997748,0.0342356,,,0.497428,0.019087831,0.011721725,0.012958274,,,-0.0026002277,0.0017852002,0.019985354,0.029332276,,,0.0030998096,0.0026335989,832.70831,332.17566,,723.30023,332.01184,
Louisiana,22,West Feliciana Parish,125,3500.0,Baton Rouge,0.39882162,0.015597051,0.016082471,0.0087439036,1418.9749,0.34393534,0.01739943,,,0.51469707,0.026372122,0.019474328,0.0059308307,,,-0.0011485626,0.0039174971,451.14603,1016.6628,,0.41706324,0.022492813,0.38100499,0.021999091,-9.8788179e-05,0.0013364831,0.041500147,0.020794695,718.51801,697.44263,0.36624587,0.02253776,,,0.5327183,0.03653584,0.32401499,0.027511125,,,0.49781415,0.038330235,0.001590379,0.0027243146,,,-0.0059508551,0.0039222012,0.058801752,0.030943817,,,-0.0064694113,0.0059097619,225.85606,523.4566,,226.09088,491.73889,
Louisiana,22,Winn Parish,127,4003.0,Ruston,0.39765495,0.009090526,0.027834348,0.0064329943,2785.1633,0.34755313,0.012713456,,,0.45818889,0.01310976,0.043545358,0.012520851,,,0.018958036,0.007238254,1427.6969,1301.0026,,0.40539759,0.01261988,0.38916999,0.012554755,0.001739082,0.0014739125,0.060551543,0.013736232,1405.6281,1380.4197,0.35304391,0.016028563,,,0.46740639,0.018779973,0.340009,0.018683426,,,0.4499175,0.018232869,0.0038367123,0.0048380797,,,0.0023910941,0.0024611386,0.097287551,0.030221364,,,0.035078607,0.013803182,714.69788,666.09039,,713.29529,635.71082,
Maine,23,Androscoggin County,1,20100.0,Portland,0.4088186,0.0045130127,0.012469961,0.0021956603,10739.999,0.38661566,0.034743916,0.36282417,0.028801851,0.42078707,0.0048187589,0.032041814,0.023828566,0.0019086883,0.0040934896,0.012365584,0.0022161654,9898.5977,166.60971,214.06003,0.42062965,0.0065628383,0.39779159,0.006235315,0.00077936001,0.00027058378,0.024781834,0.0042004609,5525.9209,5213.8301,0.35223037,0.041228857,0.38803005,0.039554492,0.43166661,0.0068489299,0.42825288,0.05167833,0.34678698,0.04164337,0.41046289,0.0066765933,-0.010970761,0.0083328811,0.0012898357,0.0064237867,0.00087735528,0.0004914442,0.11633188,0.073253185,-0.00022773258,0.0076204487,0.024253003,0.0040748846,5092.127,82.845139,106.91715,4806.6821,83.515274,107.75187
Maine,23,Aroostook County,3,20003.0,Presque Isle,0.42492422,0.0052628806,0.011716433,0.0024407238,9016.2266,0.38599488,0.059554756,0.3378695,0.035365734,0.44055557,0.0055701039,0.097240955,0.072650686,0.0077343094,0.01054194,0.011128618,0.0020374337,8311.5518,57.326157,119.38567,0.43071669,0.007572338,0.4197419,0.0073437383,0.0033590195,0.0014712119,0.020229319,0.0037415493,4596.0488,4421.0273,,,0.33727527,0.055966157,0.44580713,0.0078496914,0.30600721,0.077496432,0.33131301,0.042147484,0.43581039,0.0076508345,,,0.0063171596,0.016588937,0.0037058038,0.0016546204,,,0.0030866438,0.011396676,0.019574611,0.0037432967,4216.8291,24.711977,71.798874,4095.7498,,48.155449
Maine,23,Cumberland County,5,20100.0,Portland,0.4253554,0.0034269593,0.015469178,0.0018863315,20213.232,0.34879059,0.018509524,0.42837483,0.021613561,0.4378109,0.0036703977,0.039174035,0.0134599,0.0086607449,0.0039717206,0.015101792,0.0018641737,17770.072,656.51617,416.24692,0.43396482,0.0048438534,0.41732067,0.0048403768,0.001602773,0.00060080527,0.029729664,0.0035491106,10402.359,9811.6338,0.36633304,0.025145274,0.41367111,0.030985,0.44587627,0.0052282461,0.33016863,0.025046304,0.43834898,0.030463217,0.43006775,0.0052225362,-0.002558884,0.0029086471,-0.00025463576,0.0025607941,0.0018449936,0.00081302912,0.074420951,0.033583421,0.022434151,0.015258485,0.028638037,0.003759956,9083.6787,334.11047,229.90807,8680.8428,322.48846,190.35719
Maine,23,Franklin County,7,20100.0,Portland,0.4389846,0.0087183844,0.010389824,0.003085284,3571.7666,,,0.31874311,0.061878156,0.44929636,0.0089864517,,,0.068798102,0.075726159,0.0084970118,0.0024876485,3403.7644,,36.825287,0.44061133,0.012612636,0.43677723,0.012118366,0.000453874,0.00061029586,0.022399878,0.0075270319,1877.5781,1695.5383,,,,,0.44954202,0.012914454,,,,,0.44879544,0.012745708,,,,,0.00057963282,0.00066563021,,,,,0.01795049,0.0059899124,1765.9,,,1637.1326,,
Maine,23,Hancock County,9,20001.0,Bangor,0.41536728,0.0068283742,0.0089232763,0.0025438215,5685.231,,,0.39445028,0.04574208,0.42837259,0.0072500436,,,0.0039614309,0.011230783,0.0087636439,0.0027748616,5334.1577,,96.735939,0.41983905,0.0099838451,0.41051292,0.0095493747,0.0023550084,0.0016894045,0.014963795,0.0049615172,3042.9131,2647.9302,,,0.28714514,0.065417841,0.43506253,0.010469531,,,0.46694475,0.066366665,0.42185628,0.010057988,,,-0.0031363121,0.020266943,0.002732581,0.0018932576,,,,,0.014396708,0.0032293976,2844.7788,,55.725304,2494.248,,42.469784
Maine,23,Kennebec County,11,20100.0,Portland,0.41804555,0.0041309856,0.014447435,0.0020140777,12484.405,0.40596372,0.060711261,0.37216654,0.030474903,0.42968056,0.004376851,0.015825184,0.013003953,0.065334909,0.034563154,0.01303835,0.0019833141,11662.97,63.656265,181.37968,0.43507344,0.0059381281,0.40084136,0.0058014998,0.0027522114,0.00098313554,0.027057501,0.0043105399,6254.3721,6227.0591,0.55880201,0.10464612,0.40458736,0.041570414,0.44477004,0.0062057353,0.3469182,0.066658296,0.31287321,0.042669374,0.41399533,0.0061659408,0.0060742316,0.025135629,-0.0051988605,0.0077922479,0.0030092625,0.0011108072,,,0.17249468,0.066360846,0.023990512,0.0037832696,5836.876,49.246002,96.383385,5822.5146,19.855448,84.658226
Maine,23,Knox County,13,20001.0,Bangor,0.41698584,0.0073292973,0.010254578,0.0027034383,4433.5327,,,0.41058743,0.05849459,0.42979538,0.0076878043,,,-0.013932863,0.011714239,0.010372458,0.0028518056,4241.0728,,40.004074,0.42993218,0.01053164,0.40466297,0.010433769,-9.269845e-05,0.00049795164,0.0213637,0.0067106304,2307.9414,2129.6863,,,,,0.44417563,0.010997283,,,0.45280707,0.07690081,0.41548699,0.010715385,,,,,0.00031674921,0.00034540865,,,0.0053944802,0.015219194,0.021416299,0.0060831979,2221.9866,,21.272629,2023.7352,,
Maine,23,Lincoln County,15,20100.0,Portland,0.4243992,0.0081154443,0.0073513519,0.0029648519,3758.302,,,0.39376831,0.061153207,0.43706304,0.0084228152,,,0.089557834,0.067516193,0.0064527094,0.0023783839,3565.3113,,42.545258,0.43976092,0.011469001,0.409857,0.011163794,-0.00012457321,0.00050528772,0.015092499,0.0060157031,1863.8435,1895.4556,,,,,0.45024538,0.012144567,,,,,0.42504844,0.011795081,,,,,0.00052464154,0.00035665752,,,,,0.014474273,0.0044898279,1763.3239,,,1803.3837,,
Maine,23,Oxford County,17,20100.0,Portland,0.41302282,0.005752285,0.010482893,0.0021199633,7230.1309,0.38720158,0.074232034,0.38117486,0.045920573,0.42095426,0.0059444401,,,-0.0069111199,0.010400475,0.0093654022,0.0022421521,6878.5122,26.651402,71.513214,0.41604254,0.0080838129,0.41003111,0.0081438776,0.0047441428,0.0020515425,0.016889429,0.0041780607,3619.8857,3610.4287,,,0.38985124,0.0726678,0.42236131,0.0083769197,,,0.38661301,0.060689852,0.41956195,0.0084743556,,,-0.033059124,0.021410504,0.0025685846,0.00094548514,,,0.015458168,0.025207268,0.01692454,0.0041464656,3429.0884,,38.625542,3450.9644,,31.64691
Maine,23,Penobscot County,19,20001.0,Bangor,0.40643802,0.0038576422,0.011845835,0.0018940463,14557.596,0.40963909,0.03925607,0.44544464,0.036275327,0.41709271,0.0040940223,0.0037299211,0.0089353975,-0.0033364207,0.0048990897,0.011955214,0.0018634725,13533.06,134.94484,154.96336,0.41113421,0.0053657717,0.40225092,0.0054924027,0.0042883311,0.0013063895,0.020133276,0.0029071441,7289.5298,7261.1968,0.43996602,0.063768432,0.46430162,0.055467423,0.42080361,0.0056559597,0.40152702,0.051077489,0.42684686,0.04518925,0.41345757,0.0058320002,-0.0076396414,0.01185833,0.0010796015,0.0088806702,0.0043735737,0.0012405517,0.014865517,0.0260155,0.0059652054,0.011191207,0.020599544,0.0034880049,6763.6841,75.768219,81.131241,6760.334,58.22472,72.758759
Maine,23,Piscataquis County,21,20001.0,Bangor,0.45324081,0.010383208,0.011850776,0.0043343292,2345.1829,,,,,0.4640556,0.010417351,,,,,0.011284653,0.0035683294,2251.1345,,,0.46029666,0.014924528,0.44637811,0.014536215,0.0048050564,0.0030307244,0.017129729,0.006509142,1155.053,1191.1774,,,,,0.46651661,0.014904257,,,,,0.46120426,0.015141653,,,,,0.0046691755,0.0023691384,,,,,0.016982041,0.0069620549,1107.9122,,,1144.309,,
Maine,23,Sagadahoc County,23,20100.0,Portland,0.39658928,0.0070923758,0.012379177,0.0035249738,3712.729,0.34596848,0.041889764,0.38551748,0.041795041,0.40584108,0.0075619528,0.018939108,0.011603264,-0.0025931706,0.0065098642,0.01294556,0.003601908,3357.6787,90.782806,70.428551,0.40994838,0.01020085,0.38627195,0.0097661335,0.0025380948,0.0017673468,0.021796182,0.0066845184,1952.0135,1761.5376,0.34158233,0.053076368,0.36141488,0.04899618,0.41656038,0.01086928,0.36042604,0.06649448,0.42029309,0.07003361,0.39584103,0.010592233,0.0041057337,0.021230169,-0.021630464,0.010637996,0.0026594235,0.0016148159,0.0047519431,0.030559823,-0.01185712,0.0090276776,0.023420213,0.006421065,1761.4528,50.34819,30.117554,1597.6315,40.797039,41.613506
Maine,23,Somerset County,25,20100.0,Portland,0.41440207,0.0057915878,0.018560687,0.0034552214,6733.2925,,,0.38843992,0.044131238,0.42435092,0.0060097137,,,0.084787048,0.053219087,0.018106353,0.003435865,6409.0859,,58.3423,0.41780105,0.0081043486,0.41111863,0.0083502708,0.0064977594,0.0024853747,0.031238003,0.0060615535,3351.8606,3386.2222,,,0.42400062,0.057928439,0.42683193,0.0084275864,,,0.31205165,0.072191335,0.42217988,0.0086048478,,,0.084735118,0.029575786,0.0051549715,0.0022611215,,,,,0.030882165,0.0063335095,3175.198,,24.101097,3239.7915,,31.303671
Maine,23,Waldo County,27,20001.0,Bangor,0.40438923,0.006638743,0.010165377,0.0024439925,5126.7813,,,0.36349913,0.05923146,0.41299251,0.006856021,,,-0.0087948916,0.017112752,0.010351917,0.0025481947,4905.0474,,52.958538,0.41096473,0.0096122893,0.39836034,0.0098295556,0.00053147099,0.00033862001,0.022330854,0.0059175421,2650.2239,2475.3999,,,0.39675421,0.068720512,0.42079815,0.0098639885,,,,,0.40623763,0.0097446656,,,,,5.6982728e-05,0.00040820841,,,,,0.022455093,0.0055298479,2527.1077,,,2377.946,,29.418184
Maine,23,Washington County,29,20002.0,Calais,0.38664654,0.007115508,0.020877317,0.0046495474,4714.5459,,,0.36155775,0.075603358,0.40563315,0.0077886549,,,,,0.019324882,0.0042024148,4114.0269,,53.834667,0.39527526,0.010085877,0.37830654,0.010173852,0.0073056337,0.0034161229,0.032958422,0.0084332889,2403.4822,2310.6719,,,,,0.41801667,0.011201651,,,,,0.39358145,0.010884446,,,,,0.0042161262,0.0019070699,,,,,0.033642899,0.0082525797,2111.4255,,,2002.8157,,
Maine,23,York County,31,20600.0,Manchester,0.43745655,0.003876714,0.012155772,0.0017990633,16493.57,0.38527805,0.035425667,0.40373445,0.023286548,0.45080802,0.0040628938,0.051736042,0.031293135,0.0044643199,0.0033697439,0.011936069,0.0018671829,15280.35,141.04059,251.10085,0.44904006,0.0053578452,0.42557657,0.0054182829,0.0022537175,0.00092276128,0.023915235,0.0035218126,8260.3994,8231.123,0.4183819,0.0435398,0.4588131,0.035282575,0.45869106,0.0056850449,0.32597813,0.057369519,0.35404789,0.030322226,0.44313353,0.0058192061,-0.00071138615,0.0059291651,0.00073528488,0.0041426094,0.0023422348,0.00081031729,0.12086809,0.08255861,0.0082763638,0.0076806773,0.023291199,0.0034708253,7643.2656,60.134441,125.22992,7633.8521,77.602753,124.83779
Maryland,24,Allegany County,1,17501.0,Cumberland,0.41385791,0.0053731231,0.012345925,0.0024958095,7718.0684,0.35682756,0.025772477,0.47011524,0.052655369,0.42471853,0.0055964715,0.098904431,0.031575769,-0.012582401,0.0097635584,0.0081073036,0.0016039476,7079.314,349.03152,63.946697,0.42368481,0.0075415778,0.40502763,0.0076147672,0.002270954,0.0010717909,0.023435628,0.0048353761,3959.6035,3758.6531,0.38583958,0.034115348,0.4691357,0.064351484,0.43337867,0.0079048993,0.32972398,0.033967398,0.49214,0.088452682,0.41591716,0.0079384064,0.033100065,0.024969606,-0.0066233855,0.011281702,0.001883916,0.000927296,0.16287233,0.058366306,,,0.015376991,0.0042544934,3595.9727,210.19048,28.755188,3484.2427,138.03812,35.234467
Maryland,24,Anne Arundel County,3,11302.0,Baltimore,0.40985861,0.002436474,0.029640472,0.0018462309,34522.523,0.35076836,0.0039563179,0.44514737,0.010608424,0.44434267,0.0032842883,0.056045257,0.0043455171,0.005974534,0.0018117379,0.019812487,0.001909333,19799.797,10827.425,1621.1991,0.4292441,0.0034975829,0.39118192,0.0033949823,0.0040994496,0.00091064005,0.056649994,0.0035849931,17779.531,16744.826,0.37413657,0.0056601912,0.48165795,0.014266869,0.45749682,0.004634067,0.32716051,0.0059079682,0.40468517,0.014503841,0.43154368,0.0046648602,0.0058663609,0.0011806857,0.00070697383,0.00041053252,0.0037833175,0.0011747732,0.11401852,0.0081063611,0.01335309,0.0031223481,0.035899352,0.0035458123,10235.939,5563.6929,845.54407,9564.7031,5265.9287,776.67493
Maryland,24,Baltimore County,5,11302.0,Baltimore,0.40866002,0.0018109174,0.029438725,0.0013836769,62338.582,0.35565755,0.0024887549,0.44034573,0.0097038224,0.45580727,0.0026920915,0.045304004,0.0022070967,0.017754061,0.0048083826,0.022139639,0.0016231041,30336.469,26638.816,1892.3517,0.43180007,0.0025608775,0.38543329,0.0025606209,0.0041044899,0.00067031372,0.057263084,0.0029140154,31634.588,30697.51,0.38534993,0.0034876005,0.46301189,0.013002839,0.47030702,0.003736031,0.32413778,0.0037964673,0.41705778,0.013763685,0.4405005,0.0038247153,0.0040256479,0.00056745921,0.0022528737,0.00078865432,0.00454986,0.00093619968,0.094980352,0.0045100665,0.035109829,0.0095972195,0.040528968,0.0031783676,15484.762,13452.607,933.5329,14848.868,13178.693,956.96844
Maryland,24,Calvert County,9,11304.0,Washington DC,0.43391284,0.0068444922,0.035428625,0.0054233735,5187.3574,0.38473842,0.011409362,0.47062999,0.036816768,0.46666491,0.008619084,0.057244658,0.012053503,0.0037723668,0.0048543881,0.025641479,0.0058035115,3326.1182,1633.2916,123.27266,0.46002355,0.0097771762,0.41065878,0.0092564346,0.0060302857,0.0029670829,0.064560287,0.010266732,2705.6257,2480.6047,0.41882703,0.016911317,0.48778769,0.042333167,0.49028158,0.012062188,0.35719615,0.014850684,0.44064608,0.063310385,0.44559836,0.011980605,0.007189991,0.0034817385,-0.0012759019,0.0030904384,0.0070052366,0.0043853996,0.10864624,0.022837078,0.0066153118,0.014722476,0.044940464,0.010454038,1716.2081,884.70807,46.394424,1609.9451,741.90955,75.295052
Maryland,24,Caroline County,11,19902.0,Easton,0.37359697,0.0066631022,0.042550728,0.006790984,4190.373,0.32089162,0.010522952,0.43825439,0.045950785,0.40269625,0.0088559976,0.088280596,0.016857091,0.007667718,0.011660161,0.026908111,0.0060107275,2817.7502,1113.3157,150.77562,0.39028057,0.0097445296,0.35843456,0.0095584365,0.0050711203,0.0028983497,0.083175078,0.012982413,2151.2546,2039.5554,0.33857146,0.013477931,0.3830041,0.061574411,0.41924208,0.012492311,0.29751766,0.014703818,0.49629208,0.062399317,0.38844109,0.012034955,0.00021022216,0.0012498439,0.0085121822,0.013585454,0.0067305285,0.0038819306,0.19095251,0.035975195,-0.0044648261,0.019451397,0.049122281,0.014110864,1445.1399,548.39954,98.316376,1372.2577,565.47913,56.298637
Maryland,24,Carroll County,13,11302.0,Baltimore,0.45682305,0.0050855111,0.018493814,0.0029120171,9315.6797,0.33005992,0.016561117,0.44435474,0.028507106,0.47712189,0.0054145381,0.047607414,0.016946865,0.0035260473,0.0035776335,0.01777691,0.0027622296,8256.5313,452.56595,166.19414,0.45942649,0.0070699062,0.45439652,0.0071308827,0.0037013839,0.0014328269,0.032371778,0.005697093,4862.1875,4454.127,0.33695731,0.022613809,0.47758132,0.038363237,0.47966912,0.0075470018,0.32392097,0.02763132,0.4059841,0.039132264,0.47478786,0.0075954464,-0.00073775358,0.0014077912,0.0014042372,0.0023724139,0.0045077447,0.001902955,0.10722949,0.033492345,0.00097490539,0.004988919,0.030325612,0.0053183776,4336.6841,244.98453,80.616356,3921.3972,204.80719,84.884842
Maryland,24,Cecil County,15,19800.0,Wilmington,0.39059672,0.0050214268,0.033402745,0.0042703729,8112.2905,0.34354952,0.014743601,0.44157493,0.028254682,0.40824118,0.005808684,0.074005231,0.018561259,-0.0025939432,0.0032205135,0.030418668,0.0044659693,6823.4512,650.88245,252.91826,0.40388879,0.0072533125,0.37858775,0.0070993481,0.0072671399,0.0024313724,0.061316125,0.0082037831,4156.3843,3956.1694,0.36761531,0.019839441,0.41005829,0.037172556,0.41940555,0.0080553144,0.3233,0.020088583,0.47421718,0.038640209,0.39837247,0.0081017651,-0.00066643354,0.0013775161,0.001610606,0.0032773155,0.0080440072,0.0033225624,0.1615175,0.037453383,0.011863206,0.01062624,0.05307081,0.0089030853,3484.4404,336.27933,132.03687,3339.2913,314.29288,121.56722
Maryland,24,Charles County,17,11304.0,Washington DC,0.4193733,0.0044363583,0.036632791,0.0043474305,10031.478,0.36205912,0.0059237196,0.44867477,0.023253044,0.4874039,0.0067492486,0.065993078,0.005862291,0.0074356287,0.0041019553,0.015741199,0.0034025882,4377.5264,4971.7866,301.09583,0.43900314,0.0063318894,0.40043229,0.0062869112,0.0019286424,0.00079231366,0.075617298,0.0080774184,5079.2949,4951.5654,0.39802644,0.0083124656,0.4605217,0.033710737,0.4880867,0.0095893079,0.32317629,0.0090270266,0.44075596,0.031757161,0.48724049,0.0094831642,0.0012270096,0.00061978924,0.003308777,0.0040577622,0.0027718453,0.0019669463,0.14777556,0.014497594,0.0042713461,0.0032578467,0.028806556,0.0067569846,2273.2346,2430.4758,164.39159,2104.446,2536.9807,138.57332
Maryland,24,Dorchester County,19,19902.0,Easton,0.37366152,0.0063733337,0.028009929,0.0051964046,4294.3457,0.32433447,0.0082122069,0.3416467,0.042535998,0.44077435,0.010701657,0.034694381,0.0078496858,-0.0069148564,0.0096066389,0.023795629,0.0070066443,1970.1024,2162.8582,82.972908,0.37537515,0.0088883229,0.37189344,0.0095299473,0.0043587089,0.0022371695,0.054989718,0.010099439,2139.5713,2157.8196,0.32815498,0.010410869,0.27797207,0.052214883,0.44030672,0.01521414,0.31873131,0.012380187,0.45985353,0.073267363,0.44084433,0.014547836,0.0026282871,0.0026083607,0.010440401,0.020832868,0.0065160547,0.0046067629,0.074765675,0.017752763,-0.029245729,0.023550063,0.041480877,0.013124279,1018.962,1038.4763,37.538288,951.14642,1125.6621,43.480587
Maryland,24,Frederick County,21,11304.0,Washington DC,0.43434927,0.0041771638,0.02730375,0.0030452493,13601.31,0.34363508,0.0093123624,0.45722198,0.01754755,0.46616814,0.0048643975,0.092056125,0.012896543,0.0074145752,0.0030991465,0.016022619,0.002475668,10119.459,2078.5361,655.63434,0.44924486,0.0058021024,0.41957745,0.0058090766,0.0052879206,0.0017569301,0.051607188,0.005948381,6893.7559,6704.6792,0.37117675,0.012162972,0.45973274,0.025743851,0.47934216,0.0066694496,0.31805438,0.012667506,0.45999676,0.022954319,0.45269281,0.0068957978,0.01004611,0.0049298587,-0.0011366598,0.0010301461,0.005211486,0.0018469826,0.17912142,0.02418562,0.017003609,0.0086939074,0.028345466,0.0048356461,5094.793,1105.1062,366.15234,5023.6797,976.05341,290.91702
Maryland,24,Garrett County,23,17501.0,Cumberland,0.45047498,0.0078726774,0.0093830666,0.0027247509,4141.2173,,,0.52155775,0.063157372,0.45560405,0.0079678362,,,,,0.0088305194,0.0028613776,4022.6941,,34.256802,0.45804617,0.011437469,0.4429478,0.010863258,0.0044558393,0.0022939532,0.013526931,0.0054111499,2090.875,2049.458,,,,,0.46248791,0.011382971,,,,,0.44973668,0.011110718,,,,,0.0045599905,0.0023943379,,,,,0.012162662,0.0034982117,2039.4175,,,1982.0211,,
Maryland,24,Harford County,25,11302.0,Baltimore,0.41030312,0.0036437681,0.03476939,0.002954741,15780.404,0.3463456,0.006429059,0.43548203,0.014826508,0.44784859,0.0045886924,0.066356234,0.0064236689,0.021262325,0.0075307977,0.026995709,0.0031331761,10574.396,3648.4961,611.01099,0.42537427,0.0051242574,0.39606094,0.0051317019,0.0058969776,0.0015782396,0.066131622,0.0057203067,8036.2563,7742.8462,0.36703151,0.008148605,0.45210493,0.020101164,0.45746955,0.0064077536,0.32256165,0.0099708932,0.4116196,0.022612542,0.43830964,0.0065824306,0.0029144622,0.0012400622,0.00017751244,0.0008693845,0.0082801199,0.0025684123,0.14453897,0.016004115,0.048444957,0.01807037,0.046394337,0.0057207146,5419.4063,1811.0076,280.61478,5154.8306,1835.2378,326.72293
Maryland,24,Howard County,27,11302.0,Baltimore,0.45784339,0.0041537643,0.022598222,0.0025319024,14063.008,0.39333817,0.006274309,0.46390739,0.015134259,0.4984996,0.0065271687,0.039180867,0.0052301409,0.010070797,0.0044571976,0.018618895,0.0037561876,5620.375,4711.0327,752.02234,0.48980942,0.0058271354,0.42798769,0.0057211919,0.0044064843,0.0015068748,0.041110635,0.0048533706,7532.48,6540.3525,0.41675755,0.0089947088,0.48531556,0.021103973,0.52297217,0.0092078373,0.37131068,0.0084759388,0.44178498,0.021419115,0.47135091,0.0092314156,0.0054223472,0.0018171164,0.0073531051,0.0022222137,0.0037964503,0.0023333253,0.073792301,0.0095194848,0.013332562,0.0045293057,0.032865547,0.0069149686,3001.1394,2505.6719,416.94788,2624.2217,2207.2097,340.29861
Maryland,24,Kent County,29,19902.0,Easton,0.38700709,0.011212495,0.032742511,0.0093606729,1702.1387,0.3188042,0.015957408,0.47163218,0.053856645,0.43305191,0.015155669,0.070634365,0.022886999,0.072733998,0.053118728,0.012993781,0.0069853282,967.60022,663.92035,69.878998,0.38800353,0.015185626,0.38409901,0.016438384,0.00027365284,0.001006802,0.0709714,0.021195404,850.60278,850.07434,0.31119195,0.01993783,0.46455196,0.084869623,0.43076435,0.02063578,0.32474834,0.024125537,0.45710608,0.070815347,0.4361037,0.022874858,0.001137664,0.0026113251,-0.0057252385,0.015402729,0.00018478841,0.0016834512,0.14761896,0.043355353,0.092355616,0.089951739,0.025030011,0.015436047,460.95523,350.71301,44.810246,504.46255,315.40637,27.821512
